"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000048052",371.939829137969,0.474301451365997,0.177415453611164,2.67339423771679,0.00750879490267007,0.0501056490798061
"ENSG00000048140",894.074893925964,-0.233616864089683,0.111508016781676,-2.09506787791847,0.0361649589287691,0.16011670631937
"ENSG00000048162",119.81177368039,-0.543792238092859,0.209318335574527,-2.59791975031849,0.00937904104387399,0.059725865234399
"ENSG00000048342",829.336249189677,0.40730090123993,0.125317014133534,3.25016442544603,0.00115338300877369,0.0116217129977491
"ENSG00000048392",1406.59757315207,0.071277824883945,0.0870643545396818,0.81867976005563,0.412969147270909,0.707428332177293
"ENSG00000048405",363.3808926582,-0.385144812476409,0.122016034367019,-3.15650983474771,0.00159669502809349,0.0150428101008684
"ENSG00000048471",2143.31701297748,-0.482752813407166,0.246083224715768,-1.9617461286309,0.0497920484310096,0.199487514689209
"ENSG00000048540",60.0636409221556,-1.43085307041504,0.41568938961036,-3.44212074250014,0.000577172565649165,0.00659308661530008
"ENSG00000048544",763.829648351919,0.0555436140394716,0.130098516882161,0.426935028704296,0.669426651032046,0.875541628410885
"ENSG00000048545",5.03273718219659,1.47142820504598,0.93745106472612,1.56960534838783,0.116506953470965,0.348167894388205
"ENSG00000048649",1564.43448637921,-0.00276267163896684,0.100764433439558,-0.0274171306746243,0.978127035082035,0.994339188513528
"ENSG00000048707",3202.39130892517,-0.657198183638434,0.169567467442564,-3.87573273075534,0.000106304318691198,0.00158903906083204
"ENSG00000048740",5643.88149001972,-0.940272306939382,0.193753998375287,-4.85291820981235,1.21657874278339e-06,3.2270508174241e-05
"ENSG00000048828",3609.88893261767,-0.123965273534315,0.110123316277737,-1.12569506371991,0.260294613883704,0.557549955040325
"ENSG00000048991",510.591176808805,0.225980820216434,0.119651558819623,1.88865755236089,0.0589377298642127,0.22408706231898
"ENSG00000049089",68.1232085509864,0.763683189644988,0.214264407535751,3.56420927968433,0.000364954693514816,0.00452558807830795
"ENSG00000049130",2911.31411709713,0.0770206521515141,0.24603840975488,0.313043204222655,0.754247838292056,0.915407818038729
"ENSG00000049167",137.52282248038,0.261219544060404,0.167221990982778,1.56211239039312,0.118261514482727,0.352115872775061
"ENSG00000049192",146.395437785995,0.370856381369337,0.327389662294169,1.13276753691786,0.257311887456809,0.55463646223141
"ENSG00000049239",6159.24292173987,-0.391878446706037,0.151782817246251,-2.58183669150281,0.00982760770828222,0.0619293109046779
"ENSG00000049245",3355.94936664845,-0.158634149520521,0.100141536807179,-1.58409941147568,0.11317109830581,0.342364670253829
"ENSG00000049246",196.026406577313,2.16534371776829,0.283463750422549,7.63887345221565,2.19130548696922e-14,2.79576630333953e-12
"ENSG00000049283",12.0035998783888,0.794490479419263,0.466569924295494,1.70283260460673,0.0885993993191884,0.293579082188915
"ENSG00000049323",20169.3772811447,-0.69374595740884,0.0980609943717182,-7.07463718733128,1.49840267448063e-12,1.60630539961926e-10
"ENSG00000049449",4798.24113768137,0.0716477785364727,0.132324085370173,0.541456820472555,0.588192752016082,0.826517341834744
"ENSG00000049540",7125.05901886036,-0.965279119022184,0.372442451602415,-2.59175374576426,0.00954880945182433,0.0605753182064796
"ENSG00000049541",133.81650752109,0.365702151807087,0.172587822333061,2.11893369337121,0.0340960709933038,0.15384162522684
"ENSG00000049618",1716.70736193985,0.139659663549752,0.134545927349766,1.03800736522253,0.299266626143274,0.601761023545057
"ENSG00000049656",1482.88535986055,-0.2610257403698,0.0957337046789143,-2.72658141921141,0.00639941623590807,0.044420775458217
"ENSG00000049759",1212.94738154277,1.08133370116952,0.193928557671289,5.57593844946957,2.46198972177522e-08,1.01372426794095e-06
"ENSG00000049768",2.42258927451949,-0.44524764558774,0.917690737380142,-0.485182673695551,0.627546771361692,NA
"ENSG00000049769",93.298945965601,0.205852215855024,0.190460292432775,1.08081434311397,0.279779706949847,0.580615000092827
"ENSG00000049860",4370.05215447937,0.00346197118289931,0.164085863249347,0.0210985341110005,0.983167054245611,0.995381376880283
"ENSG00000049883",166.54561919394,0.26717026215921,0.165052306928204,1.61870056306105,0.105511705680715,0.328954667323611
"ENSG00000050130",965.492122188635,-0.0280538636887061,0.127589377633076,-0.219876170016159,0.825967595739298,0.943736862877559
"ENSG00000050165",17410.053290398,-0.252255944454501,0.173458636069322,-1.45427146304603,0.145871058947406,0.400476735103828
"ENSG00000050327",492.043245020564,-0.0296137356419793,0.376734068283458,-0.078606471076297,0.937345640294085,0.981380639108035
"ENSG00000050344",216.003387967314,0.0221803988001372,0.233917430998368,0.0948214876739646,0.924456619074609,0.977295006010084
"ENSG00000050393",561.369241856946,-0.413309059020701,0.160321892416398,-2.57799513710348,0.00993753964508206,0.0624699534177487
"ENSG00000050405",8563.18769858034,0.236420247125679,0.239474720301719,0.98724511225155,0.323522491182469,0.627443767901447
"ENSG00000050426",899.397629398971,0.0946058595632537,0.147524780127207,0.641287921132148,0.521335635488104,0.787398675283884
"ENSG00000050438",63.754839489894,0.29228358772432,0.369562790595403,0.790890195556271,0.429008070223454,0.71973841975998
"ENSG00000050555",78.0047373604372,0.0178002856294457,0.549767502317313,0.0323778425505621,0.974170732305463,0.993049646934532
"ENSG00000050628",334.20860309515,0.291376932772009,0.154895991060253,1.88111345411558,0.059956487202794,0.226676059819078
"ENSG00000050730",1.71520542033873,0.730340773450178,1.51484614410944,0.482122079717567,0.629719225668042,NA
"ENSG00000050748",876.743331695644,0.0109154510107093,0.0786063213140515,0.138862254691953,0.889558998320424,0.965616559171427
"ENSG00000050820",1174.22672552101,-0.172789353143344,0.184715864001899,-0.93543320752119,0.349565089997204,0.653120462165669
"ENSG00000051009",432.627963572332,-0.0262699359550545,0.107173143474778,-0.245116781157369,0.806366009723144,0.935398670123139
"ENSG00000051108",2272.36550671187,-0.74790370822896,0.0907533634409678,-8.24105774014037,1.70694823080381e-16,2.97353664398775e-14
"ENSG00000051128",397.057185632926,0.185797381834003,0.156794558153858,1.18497340737862,0.236027961306923,0.530632066943307
"ENSG00000051180",41.2111797348903,-0.88466605806659,0.386321887059629,-2.28997136248209,0.0220229768007333,0.112581904824742
"ENSG00000051341",21.6446138731367,0.463931818753297,0.431317948618278,1.07561445156525,0.282099721498249,0.582958897500145
"ENSG00000051382",355.965408212108,-0.377659574228922,0.171193409092971,-2.20604038572434,0.0273811721245825,0.132142966270927
"ENSG00000051523",679.072808053196,-0.264691726179164,0.194549328118107,-1.36053785813372,0.173659781157652,0.44356326733867
"ENSG00000051596",283.918895367122,0.191744067316959,0.221467864447144,0.865787313187017,0.386606807759158,0.684971837054284
"ENSG00000051620",1175.46839139956,-0.41027113323316,0.0817523758737503,-5.01846128443703,5.20869874483994e-07,1.52203218000428e-05
"ENSG00000051825",225.867710946101,0.443016858388006,0.129625566627984,3.41766574227932,0.000631606241720253,0.00711617554803845
"ENSG00000052126",1417.12878198716,0.295733546845785,0.12600627063654,2.34697483983806,0.0189265327809316,0.100378218498869
"ENSG00000052723",700.462872443973,0.0514707362580165,0.0931407362131547,0.552612512533985,0.580528772124398,0.821744376650361
"ENSG00000052749",303.271829330946,-0.0463377775725422,0.188084245613269,-0.246367139477594,0.80539804129033,0.935216439841953
"ENSG00000052795",537.788864108612,-0.184627173980074,0.154822195509115,-1.19251101802909,0.23306093311493,0.526807850934896
"ENSG00000052802",307.509168098423,0.111306294567588,0.182709773403195,0.609197266760121,0.542393691788068,0.799036145236984
"ENSG00000052841",2238.31193076614,0.100228980497976,0.0979087215478311,1.02369818452804,0.305977853158934,0.608625573670716
"ENSG00000052850",13.6584664377959,1.56077914852697,2.20504236549891,0.707822748872141,0.479055337429561,0.757267738261177
"ENSG00000053254",3772.9831855074,-0.400583673985785,0.139607669993449,-2.86935290879493,0.00411312591348657,0.0315351257615896
"ENSG00000053328",10.9136907478885,0.915084383877276,0.756516564517373,1.20960257421602,0.226431429902199,0.517347769211272
"ENSG00000053371",908.859447620279,-0.0897033839286931,0.103711183662386,-0.864934530307817,0.387074723788122,0.685228920350733
"ENSG00000053372",347.345056235295,-0.258650821347053,0.130298374390164,-1.98506560467555,0.0471371729314863,0.192512209648273
"ENSG00000053438",36.7692955605491,0.254006875974225,0.49093468460822,0.5173944395005,0.604880840510337,0.836976409627556
"ENSG00000053501",287.330362398762,0.17865607590543,0.126009572164309,1.41779765486762,0.156249849053128,0.416474696968591
"ENSG00000053524",5.01684358171087,-0.60254940655347,0.802500672722473,-0.750839752581551,0.452749102175677,0.73741667344372
"ENSG00000053702",36.2444919619415,0.2064263958344,0.272912993332052,0.756381707276361,0.449420372342267,0.734947184599034
"ENSG00000053747",1196.29116376603,-0.87862961736796,0.260026044595285,-3.37900620199602,0.000727483669650691,0.0080169231405484
"ENSG00000053770",512.226852741314,0.00153065963190205,0.100810615551329,0.0151835163740538,0.98788577217557,0.996885727466326
"ENSG00000053900",540.858544286853,-0.0318747730266712,0.0977543450768031,-0.326070140428316,0.744371287953738,0.911447325213427
"ENSG00000054116",722.471808618667,-0.0890769654329318,0.089028519932224,-1.00054415709421,0.317047239339448,0.620229439057637
"ENSG00000054118",2789.45955673079,0.192391262613216,0.0704434126772432,2.73114625344334,0.0063114456237862,0.0438942266280747
"ENSG00000054148",771.585495723566,0.233214107525406,0.22967730784617,1.01539899484369,0.309915672010032,0.612675586424092
"ENSG00000054179",1.53892276825837,2.35053418317201,1.42287491769507,1.65196121875539,0.0985424568750923,NA
"ENSG00000054219",12.220810970121,-1.02748728098711,0.653266176029614,-1.57284628944349,0.115754414323079,0.347033381481256
"ENSG00000054267",1078.27957637121,0.094546380863083,0.0974083830284184,0.970618523002271,0.331738278543272,0.636556500570961
"ENSG00000054277",130.033030315078,-0.793042693774878,0.273083967866516,-2.90402508785327,0.00368398638510789,0.0289807995392964
"ENSG00000054282",484.710137636099,0.361343605905947,0.228574164311917,1.58085935474689,0.1139101995579,0.343379548317883
"ENSG00000054356",16.5645547345079,0.631350084508032,0.673094672675226,0.937981104498599,0.348254120719446,0.652006360501484
"ENSG00000054392",97.8775797375237,0.258255953735043,0.178096210912256,1.45009235408315,0.147032766979402,0.402417431188146
"ENSG00000054523",1552.8120747636,-0.171430581732596,0.0884688187251786,-1.93775144963936,0.0526535536237702,0.207705140528308
"ENSG00000054598",466.466251178255,0.166994546093712,0.22889050577192,0.729582668929551,0.465645319084364,0.746984379652766
"ENSG00000054611",596.031747373323,-0.0320679573801425,0.0960546856153696,-0.333851047189429,0.73849196104335,0.909287675562211
"ENSG00000054654",1673.84082580685,-0.180677217254166,0.239226434404253,-0.755256072365527,0.450095350308854,0.735659046074005
"ENSG00000054690",10.5154458553295,0.495353782076428,0.598190639730652,0.828086815767414,0.40762133553522,0.702246945166444
"ENSG00000054793",3201.48124295333,-0.189500228865382,0.192777737272499,-0.98299851189516,0.325608171053933,0.629903175118431
"ENSG00000054938",93.3780488725634,1.37691677954297,0.430726273882498,3.19673273499586,0.0013899364689717,0.0134948976464953
"ENSG00000054965",1640.56775845154,0.248232632695027,0.0754481565627333,3.29010865213954,0.00100148703575918,0.0103917185720785
"ENSG00000054967",11.4567768139966,0.286641497074781,0.511568889036598,0.560318469746261,0.57526223153937,0.819406073496247
"ENSG00000054983",663.778863724883,-0.295915539680846,0.113467772588169,-2.60792587120636,0.00910926789025981,0.0583566500593483
"ENSG00000055044",518.768508752978,-0.170023867995765,0.121486611519195,-1.39952761764946,0.161654822472234,0.424313691327218
"ENSG00000055070",2348.08614601559,-0.24318925921099,0.103402475417088,-2.35187076740719,0.0186792633794263,0.099357667247524
"ENSG00000055118",15.3949980722429,1.15769836281262,1.03286442627669,1.12086188018493,0.262346659191454,0.559563742002776
"ENSG00000055130",1288.06972568285,-0.283484666961538,0.113922058829989,-2.48840891635038,0.0128316100890306,0.0758715012999242
"ENSG00000055147",520.9358782674,-0.0623292160802167,0.115747560651051,-0.538492696775901,0.590236945766359,0.827784699369029
"ENSG00000055163",284.223075097779,1.0119227695985,0.259858137995634,3.89413538249665,9.85496022455756e-05,0.00148785261990258
"ENSG00000055208",1650.21542741392,-0.0767782786289684,0.113055324440089,-0.679121297552466,0.497061009018392,0.770858286278822
"ENSG00000055211",2396.76643279341,-0.27444704337391,0.147131002089893,-1.86532436723451,0.0621359516104314,0.231828086551697
"ENSG00000055332",1870.82870396141,0.154754351539913,0.0806018733257222,1.91998455066338,0.0548598508905718,0.213741057760105
"ENSG00000055483",833.148393288366,-0.192883493861527,0.131671047811752,-1.46488918457829,0.142951154056814,0.39561867911777
"ENSG00000055609",1982.57730659936,0.195143396114693,0.14106860575923,1.38332263982077,0.166565959128597,0.432090216522981
"ENSG00000055732",102.204698455874,0.333713638384313,0.28884570797843,1.15533528512473,0.247953151798699,0.54358267801755
"ENSG00000055813",22.0005942505755,1.4059864237654,0.766199889729949,1.835012563446,0.0665038279689638,0.242570938456557
"ENSG00000055917",2274.220007659,-0.139690924181072,0.0973182556214437,-1.43540308330692,0.151172267895666,0.408539350468023
"ENSG00000055950",540.74995480175,0.0667300680882338,0.123875020855227,0.538688652704417,0.590101704753359,0.827766380308274
"ENSG00000056050",306.589996305557,0.169659098328296,0.158825100578264,1.06821338510467,0.285424268315907,0.586617296548982
"ENSG00000056097",2983.04544865462,-0.162192305483832,0.130382422732307,-1.24397370508166,0.213509240710596,0.500116540803006
"ENSG00000056277",154.109385924201,0.424850818890196,0.248028470184232,1.71291149993637,0.0867288222929505,0.289261059182876
"ENSG00000056558",216.899887164075,-0.289169556120059,0.24281536440624,-1.19090304201783,0.23369165019925,0.527311883845461
"ENSG00000056586",1378.66081746355,-0.368844018404943,0.102596797192901,-3.59508316532971,0.000324287967007689,0.00408278325106206
"ENSG00000056661",633.900914162719,0.286752506854281,0.129576975615052,2.21298965725336,0.0268983587164093,0.130508185555755
"ENSG00000056736",73.8565739866716,1.01633168505148,0.281712819894659,3.60768702479181,0.000308938834988824,0.00391949921112922
"ENSG00000056972",502.326576108436,-0.248632238190764,0.16289994875992,-1.5262880073535,0.126938154014651,0.367576165525721
"ENSG00000056998",267.489839050452,-0.261888250917175,0.159594831905604,-1.64095696452173,0.100806348874346,0.319620484339739
"ENSG00000057019",2395.83434109394,0.0586169064089855,0.164939189761585,0.355384954259293,0.722301218943984,0.902360570582873
"ENSG00000057252",1226.1600514679,-0.663586709142202,0.15251185562275,-4.35104999826134,1.35487150075435e-05,0.000272996772243874
"ENSG00000057294",15.111801629899,-2.05249577942915,0.84753799502859,-2.42171535844822,0.0154474449373417,0.0866712170733415
"ENSG00000057468",4.01316912200349,0.819939761340221,0.883156883709167,0.92841914779236,0.353190189890892,NA
"ENSG00000057593",5.65741986212912,-0.643535199429232,0.759223420482408,-0.847622955335508,0.396647985982434,0.693502370396039
"ENSG00000057608",3309.76272183704,-0.00140466613348868,0.0754959454095954,-0.0186058486434975,0.985155537101759,0.995866293523137
"ENSG00000057657",212.550090651255,-1.27058978404132,0.298186525541617,-4.26105700696388,2.03462321698363e-05,0.000387198201912735
"ENSG00000057663",564.798680334274,-0.268649704669585,0.106851635293137,-2.51423110121404,0.011929223456729,0.0716067735223671
"ENSG00000057704",19.7744188506492,-0.957781864861714,0.515497724072967,-1.85797496309827,0.0631725698257425,0.2347205593792
"ENSG00000057757",496.919519421383,0.064451195829657,0.109435328309312,0.588943230905198,0.555899356187956,0.808000665639934
"ENSG00000057935",811.308406106508,0.198955230087476,0.105246946486774,1.89036581800003,0.0587090516941149,0.223551495736538
"ENSG00000058056",430.905995522028,-0.372925902717432,0.151097408163093,-2.46811581516276,0.0135826366044226,0.0789719600007456
"ENSG00000058063",1642.42763848195,-0.36886975512761,0.1350090748001,-2.73218489700618,0.00629158217288877,0.043789701969353
"ENSG00000058085",71.1858369495973,-0.892358475510213,0.207695074908558,-4.29648356323853,1.7352882859698e-05,0.000338773899535721
"ENSG00000058091",1339.27430965013,-0.000593299945906533,0.134388453104973,-0.00441481341736331,0.996477499978057,0.999235228156444
"ENSG00000058262",9474.84244476064,0.29041822058123,0.0921314824038193,3.1522147804841,0.00162037037309436,0.0151947464023554
"ENSG00000058272",1667.40815712368,-0.322449264369927,0.0947824261894394,-3.4019942022317,0.000668960569732629,0.00746278241492983
"ENSG00000058335",1.56957359101839,-0.431194409614343,1.50714612887846,-0.286099935070805,0.774801581281901,NA
"ENSG00000058404",1.94834895338316,0.893060290937528,1.30877706439228,0.682362424613708,0.495009809404528,NA
"ENSG00000058453",593.491187508496,-0.0413637086719852,0.173672206590384,-0.238171147151622,0.811748354511597,0.937631248085713
"ENSG00000058600",489.425780950043,-0.260259904414241,0.104694306953477,-2.48590312107316,0.0129223138581811,0.0762336568442417
"ENSG00000058668",11008.2605012857,0.136959355416878,0.164468737320947,0.832737927267076,0.404992549286194,0.699745124743493
"ENSG00000058673",3852.04045973267,-0.00458055966442309,0.0767449214071546,-0.0596855085709433,0.952406113642723,0.986717111052849
"ENSG00000058729",344.338971585122,0.150500285848551,0.120973325733978,1.24407827044041,0.213470757554679,0.500116540803006
"ENSG00000058799",459.619056284261,-0.394547095467539,0.156267740465633,-2.52481474610115,0.0115759293479585,0.0700390430654761
"ENSG00000058804",254.466307745105,0.101800112084646,0.161640174762812,0.629794617792426,0.528828967510182,0.791082024967547
"ENSG00000059122",1278.22268160231,-0.00181905279267705,0.252836945970921,-0.00719456875929146,0.994259614187505,0.998763699856649
"ENSG00000059145",668.111947490773,-0.279590509708535,0.0884060045080658,-3.1625737557569,0.00156381116239958,0.0148064761818736
"ENSG00000059377",13.8266990257232,0.179250619483126,0.504489381781554,0.355310985634861,0.722356626366566,0.902360570582873
"ENSG00000059378",243.89306438919,-0.117333168557304,0.144414476176819,-0.812475117893604,0.416519058433232,0.710285747518341
"ENSG00000059573",1426.46396152548,0.382015836049174,0.166109070741536,2.29978913459571,0.0214601693252041,0.11045280899566
"ENSG00000059588",344.852569756291,0.315604939127796,0.150181649511201,2.10148803235949,0.0355981474522764,0.158495164524397
"ENSG00000059691",331.74505631372,0.266892631587464,0.11184747214598,2.38621961200093,0.0170225823955162,0.093209435347075
"ENSG00000059728",186.236980608956,0.122740708382679,0.168739663681907,0.727396900672146,0.466982852579574,0.747921351546626
"ENSG00000059758",817.109299093434,0.306592784955612,0.119934841401749,2.55632793083547,0.0105783374621064,0.0654660455305215
"ENSG00000059769",272.600666361032,-0.135916381913355,0.218799309563544,-0.621192005516278,0.534473298850645,0.79421364462575
"ENSG00000059804",1192.83798871587,-0.0411963677681444,0.203056116141412,-0.202881688820713,0.839227506849507,0.947577584598238
"ENSG00000059915",136.515858609471,0.317666884310188,0.237302022850014,1.33866066751132,0.180681166300524,0.452234274367842
